_baille_	shakespeare.txt:1
_baiser	shakespeare.txt:1
_bassanio	shakespeare.txt:1
_basta_	shakespeare.txt:1
_beating	shakespeare.txt:3
_bedford	shakespeare.txt:1
_behind	shakespeare.txt:2
_bene	shakespeare.txt:1
_benedicite	shakespeare.txt:1
_berowne	shakespeare.txt:2
_biondello	shakespeare.txt:1
_bis	shakespeare.txt:1
_boblibindo	shakespeare.txt:1
_bona	shakespeare.txt:1
_bone	shakespeare.txt:1
_bonjour_	shakespeare.txt:2
_bosko	shakespeare.txt:1
_bow	shakespeare.txt:2
_caliban	shakespeare.txt:1
_cap	shakespeare.txt:1
_caret_	shakespeare.txt:2
_cargo	shakespeare.txt:1
_cassio	shakespeare.txt:1
_celsa	shakespeare.txt:2
_charles	shakespeare.txt:3
_clock	shakespeare.txt:4
_come	shakespeare.txt:2
_con	shakespeare.txt:1
_cornets	shakespeare.txt:5
_cries	shakespeare.txt:1
_cry	shakespeare.txt:3
_cucullus	shakespeare.txt:2
_cymbeline	shakespeare.txt:2
_d	shakespeare.txt:4
_dashes	shakespeare.txt:1
_delay_	shakespeare.txt:1
_dian	shakespeare.txt:1
_dii	shakespeare.txt:2
_ding	shakespeare.txt:2
_disappears	shakespeare.txt:1
_disarms_	shakespeare.txt:1
_donc	shakespeare.txt:1
_doubt	shakespeare.txt:1
_draw	shakespeare.txt:1
_drawing	shakespeare.txt:6
_drops	shakespeare.txt:1
_drum	shakespeare.txt:9
_duello_	shakespeare.txt:1
_dunghill_	shakespeare.txt:1
_earth	shakespeare.txt:1
_ecce	shakespeare.txt:1
_embracing	shakespeare.txt:3
_encore	shakespeare.txt:1
_enter	shakespeare.txt:2
_ergo_	shakespeare.txt:3
_est	shakespeare.txt:1
_et_	shakespeare.txt:4
_etc	shakespeare.txt:1
_excellent	shakespeare.txt:1
_exeunt_	shakespeare.txt:15
_exit	shakespeare.txt:962
_expedition_	shakespeare.txt:1
_falls	shakespeare.txt:7
_fare	shakespeare.txt:1
_farewell	shakespeare.txt:2
_fausse_	shakespeare.txt:1
_fauste	shakespeare.txt:1
_fico_	shakespeare.txt:3
_fidelicet_	shakespeare.txt:2
_first	shakespeare.txt:3
_flourish	shakespeare.txt:38
_flout	shakespeare.txt:1
_fool	shakespeare.txt:1
_french	shakespeare.txt:1
_from	shakespeare.txt:2
_gazes	shakespeare.txt:1
_genius_	shakespeare.txt:1
_get	shakespeare.txt:1
_ghosts	shakespeare.txt:1
_gives	shakespeare.txt:21
_giving	shakespeare.txt:21
_goes	shakespeare.txt:2
_going	shakespeare.txt:7
_grappling	shakespeare.txt:1
_guards	shakespeare.txt:1
_hanging	shakespeare.txt:1
_haud	shakespeare.txt:2
_herald	shakespeare.txt:1
_here	shakespeare.txt:22
_hey	shakespeare.txt:1
_hic	shakespeare.txt:9
_his	shakespeare.txt:1
_homo_	shakespeare.txt:1
_honi	shakespeare.txt:1
_honorificabilitudinitatibus_	shakespeare.txt:1
_horns	shakespeare.txt:1
_hysterica	shakespeare.txt:1
_iago	shakespeare.txt:3
_ignis	shakespeare.txt:1
_imitari_	shakespeare.txt:1
_imprimis	shakespeare.txt:2
_indicating	shakespeare.txt:1
_integer	shakespeare.txt:1
_invitis	shakespeare.txt:1
_ipse_	shakespeare.txt:2
_ira	shakespeare.txt:1
_is	shakespeare.txt:1
_jog	shakespeare.txt:1
_juno	shakespeare.txt:1
_kent	shakespeare.txt:2
_kerelybonto	shakespeare.txt:1
_kind	shakespeare.txt:1
_kisses	shakespeare.txt:8
_kissing	shakespeare.txt:8
_kneeling_	shakespeare.txt:9
_kneels	shakespeare.txt:12
_knock	shakespeare.txt:3
_knocking	shakespeare.txt:18
_l	shakespeare.txt:16
_labras_	shakespeare.txt:1
_lady	shakespeare.txt:4
_laertes	shakespeare.txt:2
_lapis_	shakespeare.txt:3
_larron	shakespeare.txt:1
_lavinia	shakespeare.txt:2
_lawn	shakespeare.txt:1
_laying	shakespeare.txt:7
_leonine	shakespeare.txt:1
_les	shakespeare.txt:4
_lets	shakespeare.txt:1
_locks	shakespeare.txt:1
_looks	shakespeare.txt:2
_loud	shakespeare.txt:1
_love	shakespeare.txt:2
_lovell	shakespeare.txt:1
_low	shakespeare.txt:3
_magni	shakespeare.txt:1
_manka	shakespeare.txt:1
_marina	shakespeare.txt:1
_me	shakespeare.txt:2
_metamorphosis_	shakespeare.txt:1
_mi	shakespeare.txt:1
_minime_	shakespeare.txt:1
_miranda	shakespeare.txt:1
_mollis	shakespeare.txt:2
_mons_	shakespeare.txt:1
_monsieur	shakespeare.txt:1
_montano	shakespeare.txt:1
_mor	shakespeare.txt:1
_mort	shakespeare.txt:3
_moth	shakespeare.txt:1
_music_	shakespeare.txt:1
_my	shakespeare.txt:3
_n	shakespeare.txt:2
_nathaniel	shakespeare.txt:1
_nods	shakespeare.txt:1
_noise	shakespeare.txt:1
_nominativo	shakespeare.txt:1
_notre	shakespeare.txt:1
_novi	shakespeare.txt:1
_nym	shakespeare.txt:1
_offering	shakespeare.txt:4
_one	shakespeare.txt:2
_opening	shakespeare.txt:2
_orator_	shakespeare.txt:1
_ostentare_	shakespeare.txt:1
_oui_	shakespeare.txt:2
_out	shakespeare.txt:1
_p	shakespeare.txt:1
_passado_	shakespeare.txt:1
_passes_	shakespeare.txt:6
_pauca	shakespeare.txt:3
_pene	shakespeare.txt:1
_perge_	shakespeare.txt:2
_petit	shakespeare.txt:1
_phoenix_	shakespeare.txt:1
_pia	shakespeare.txt:2
_picks	shakespeare.txt:2
_pindarus	shakespeare.txt:3
_piu	shakespeare.txt:1
_play	shakespeare.txt:1
_pointing	shakespeare.txt:7
_pompey	shakespeare.txt:1
_poor	shakespeare.txt:1
_portotartarossa	shakespeare.txt:1
_post	shakespeare.txt:1
_pour	shakespeare.txt:1
_pourquoy	shakespeare.txt:1
_presents	shakespeare.txt:2
_pulcher_	shakespeare.txt:1
_pulls	shakespeare.txt:3
_pushes	shakespeare.txt:2
_puts	shakespeare.txt:2
_qu	shakespeare.txt:1
_quaes_	shakespeare.txt:1
_qualit	shakespeare.txt:1
_quasi_	shakespeare.txt:1
_queen	shakespeare.txt:1
_quid_	shakespeare.txt:1
_quis	shakespeare.txt:1
_quo_	shakespeare.txt:1
_quondam_	shakespeare.txt:1
_reads_	shakespeare.txt:37
_redime	shakespeare.txt:1
_remuneration_	shakespeare.txt:2
_retires	shakespeare.txt:7
_retiring	shakespeare.txt:3
_returning	shakespeare.txt:2
_richmond	shakespeare.txt:1
_rien	shakespeare.txt:1
_rises	shakespeare.txt:3
_rising	shakespeare.txt:2
_rivo	shakespeare.txt:1
_rosalind	shakespeare.txt:2
_roses	shakespeare.txt:1
_rubs	shakespeare.txt:1
_rushes	shakespeare.txt:1
_sad	shakespeare.txt:1
_sage	shakespeare.txt:1
_salve_	shakespeare.txt:1
_sancta	shakespeare.txt:1
_sans_	shakespeare.txt:3
_satis	shakespeare.txt:1
_saturninus	shakespeare.txt:1
_scattering	shakespeare.txt:1
_se	shakespeare.txt:1
_seats	shakespeare.txt:2
_second	shakespeare.txt:1
_sees	shakespeare.txt:4
_semper	shakespeare.txt:1
_servants	shakespeare.txt:3
_shall	shakespeare.txt:2
